Rk 	Player 	Pos 	Squad 	Age 	Born 	MP 	Starts 	Min 	90s 	Gls 	Ast 	G+A 	G-PK 	PK 	PKatt 	CrdY 	CrdR 	Gls 	Ast 	G+A 	G-PK 	G+A-PK 	Matches
1996	Siyanda Xulu	DF	za South Africa	34	1991	2	2	180	2.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
1997	Ronwen Williams	GK	za South Africa	34	1992	10	10	900	10.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
1998	Percy Tau	MF	za South Africa	31	1994	5	5	422	4.7	1	0	1	1	0	0	0	0	0.21	0.00	0.21	0.21	0.21	Matches
1999	Sphephelo Sithole	MF	za South Africa	26	1999	5	5	389	4.3	0	2	2	0	0	0	0	0	0.00	0.46	0.46	0.00	0.46	Matches
2000	Nkosinathi Sibisi	DF	za South Africa	30	1995	6	5	480	5.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2001	Mduduzi Shabalala	MF	za South Africa	22	2004	1	0	2	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2002	Kamogelo Sebelebele	DF,MF	za South Africa	23	2002	2	0	25	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2003	Iqraam Rayners	FW	za South Africa	30	1995	6	2	188	2.1	1	0	1	1	0	0	0	0	0.48	0.00	0.48	0.48	0.48	Matches
2004	Mohau Nkota	MF	za South Africa	21	2004	4	3	264	2.9	1	0	1	1	0	0	1	0	0.34	0.00	0.34	0.34	0.34	Matches
2005	Siyabonga Ngezana	DF	za South Africa	28	1997	5	5	450	5.0	0	0	0	0	0	0	2	0	0.00	0.00	0.00	0.00	0.00	Matches
2006	Khulumani Ndamane	DF	za South Africa	21	2004	2	1	128	1.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2007	Mothobi Mvala	DF	za South Africa	31	1994	3	3	240	2.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2008	Khuliso Mudau	DF	za South Africa	30	1995	8	8	720	8.0	1	0	1	1	0	0	1	0	0.12	0.00	0.12	0.12	0.12	Matches
2009	Sibongiseni Mthethwa	MF	za South Africa	31	1994	1	0	11	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2010	Thapelo Morena	MF	za South Africa	32	1993	6	2	251	2.8	2	0	2	2	0	0	0	0	0.72	0.00	0.72	0.72	0.72	Matches
2011	Tshepang Moremi	MF	za South Africa	25	2000	1	0	11	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2012	Thabiso Monyane	DF	za South Africa	25	2000	1	0	28	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2013	Thabo Moloisane	DF	za South Africa	26	1999	1	1	52	0.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2014	Elias Mokwana	MF	za South Africa	26	1999	3	3	180	2.0	0	1	1	0	0	0	0	0	0.00	0.50	0.50	0.00	0.50	Matches
2015	Teboho Mokoena	MF	za South Africa	29	1997	9	9	801	8.9	0	0	0	0	0	0	3	0	0.00	0.00	0.00	0.00	0.00	Matches
2016	Relebohile Mofokeng	MF	za South Africa	21	2004	3	2	158	1.8	1	0	1	1	0	0	0	0	0.57	0.00	0.57	0.57	0.57	Matches
2017	Aubrey Modiba	DF	za South Africa	30	1995	7	7	623	6.9	0	1	1	0	0	0	1	0	0.00	0.14	0.14	0.00	0.14	Matches
2018	Sydney Mobbie	DF	za South Africa	31	1994	1	1	5	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2019	Zuko Mdunyelwa	DF	za South Africa	26	1999	2	1	147	1.6	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2020	Sipho Mbule	MF	za South Africa	27	1998	4	4	334	3.7	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
2021	Mbekezeli Mbokazi	DF	za South Africa	20	2005	3	3	269	3.0	0	0	0	0	0	0	2	1	0.00	0.00	0.00	0.00	0.00	Matches
2022	Thalente Mbatha	MF	za South Africa	25	2000	5	3	284	3.2	1	0	1	1	0	0	1	0	0.32	0.00	0.32	0.32	0.32	Matches
2023	Mihlali Mayambela	FW	za South Africa	29	1996	2	1	101	1.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2024	Ndamulelo Maphangule	MF	za South Africa	26	1999	1	0	1	0.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2025	Evidence Makgopa	FW	za South Africa	25	2000	3	2	142	1.6	1	1	2	1	0	0	0	0	0.63	0.63	1.27	0.63	1.27	Matches
2026	Zakhele Lepasa	FW	za South Africa	28	1997	2	0	78	0.9	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2027	Samukele Kabini	DF	za South Africa	21	2004	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2028	Bongokuhle Hlongwane	MF	za South Africa	25	2000	2	2	130	1.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2029	Lyle Foster	FW	za South Africa	25	2000	6	5	442	4.9	2	1	3	2	0	0	1	0	0.41	0.20	0.61	0.41	0.61	Matches
2030	Ashley Cupido	FW	za South Africa	24	2001	1	0	6	0.1	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
2031	Fawaaz Basadien	DF	za South Africa	29	1996	2	2	180	2.0	0	1	1	0	0	0	0	0	0.00	0.50	0.50	0.00	0.50	Matches
2032	Bathusi Aubaas	MF	za South Africa	30	1995	7	2	256	2.8	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
2033	Oswin Appollis	MF	za South Africa	24	2001	8	5	489	5.4	2	4	6	2	0	0	0	0	0.37	0.74	1.10	0.37	1.10	Matches
2034	Jayden Adams	MF	za South Africa	24	2001	2	1	96	1.1	2	0	2	2	0	0	0	0	1.87	0.00	1.87	1.87	1.87	Matches
